,negative,positive,neutral,total
4322,0.7501235314915932,0.0,0.48880812158972176,1.2389316530813148
not cause,0.8781070622701845,0.36082046738692747,0.0,1.238927529657112
help e_smiley,0.2800225783903507,0.9588343933249446,0.0,1.2388569717152953
rampers,1.2385853484820508,0.0,0.0,1.2385853484820508
early bird,0.3218199292600957,0.4710934591987099,0.4454002155082982,1.2383136039671037
global first class,0.0,0.8926648253924038,0.3454789039478674,1.2381437293402713
yes say,1.2379241372425975,0.0,0.0,1.2379241372425975
staff make,0.5796598543425411,0.6581387351956525,0.0,1.2377985895381935
deep,1.2375975993097643,0.0,0.0,1.2375975993097643
de icing,0.821326508734717,0.0,0.41618962743026344,1.2375161361649805
flight since,0.550218074263747,0.0,0.6872630126696181,1.2374810869333652
courier,1.2374669683083044,0.0,0.0,1.2374669683083044
thanks try,0.33076104335468,0.906591536504046,0.0,1.237352579858726
today book,0.9487510119624443,0.0,0.2885584526945244,1.2373094646569687
one employee,1.237034670081671,0.0,0.0,1.237034670081671
love airline,0.6702236168832416,0.5667123581295994,0.0,1.236935975012841
system say,1.2366848121245437,0.0,0.0,1.2366848121245437
flight trip,1.2360337173013645,0.0,0.0,1.2360337173013645
ontime departure,0.608657154977851,0.33030969472198646,0.296985352480128,1.2359522021799654
ontime,0.608657154977851,0.33030969472198646,0.296985352480128,1.2359522021799654
bf,0.6072003664921446,0.2934045257155488,0.33513410838430324,1.2357390005919968
handle situation,0.9399728877381821,0.29543261298468537,0.0,1.2354055007228675
could not find,0.5491520135274843,0.37824277270179235,0.30788958237016534,1.235284368599442
trying get home,1.2351697139888331,0.0,0.0,1.2351697139888331
finger cross,0.3659897229382229,0.5486560196522763,0.3199999681440875,1.2346457107345867
told ca not,0.9068424210942176,0.0,0.3276827360292864,1.234525157123504
told ca,0.9068424210942176,0.0,0.3276827360292864,1.234525157123504
flight last week,0.797390280677482,0.0,0.43699569319590237,1.2343859738733842
bag amp,1.2341906822066568,0.0,0.0,1.2341906822066568
auto reboked,1.2341811181324436,0.0,0.0,1.2341811181324436
day one,1.2341145349276412,0.0,0.0,1.2341145349276412
wait amp,1.2336464356282666,0.0,0.0,1.2336464356282666
sop,0.9043754309922063,0.0,0.32885144439627384,1.23322687538848
flight bag,1.2330498610464549,0.0,0.0,1.2330498610464549
shannon,0.40139283371752676,0.8314976313724514,0.0,1.2328904650899781
duty,0.5338066701457586,0.6990076003664865,0.0,1.232814270512245
need new,0.680276889423769,0.0,0.5525225075352319,1.2327993969590008
ago flight,0.9694639860032482,0.0,0.26307876810991815,1.2325427541131664
still charge,1.23253761684448,0.0,0.0,1.23253761684448
fly tomorrow,0.36380591838092224,0.0,0.868279282194145,1.2320852005750673
delayed way,1.2320848314568695,0.0,0.0,1.2320848314568695
asset,0.8921248832549111,0.339955635489181,0.0,1.2320805187440922
say time,1.2320800891796093,0.0,0.0,1.2320800891796093
mht,0.32565538941731925,0.43437688424979254,0.47192364030963024,1.231955913976742
flight phx,1.2313634904164272,0.0,0.0,1.2313634904164272
flight always,0.6874619619287965,0.28820885471671265,0.2549198055578605,1.2305906222033696
tkt,1.2304667161281209,0.0,0.0,1.2304667161281209
due lack,1.230439390045787,0.0,0.0,1.230439390045787
richard,0.3908745758990314,0.553040112302472,0.28630129632158907,1.2302159845230924
go chicago,0.2682772651611422,0.6499308952688349,0.3119989804441833,1.2302071408741604
working,0.5496471739657958,0.0,0.6803826792314589,1.2300298531972547
promo code,0.0,0.528709473116615,0.7012345034095813,1.2299439765261964
gladly,0.8747644108681858,0.35501553388782764,0.0,1.2297799447560134
abysmal,1.229375147373049,0.0,0.0,1.229375147373049
iphone ap,0.8185961966925004,0.4107317499928799,0.0,1.2293279466853804
hour never,1.2289541427945034,0.0,0.0,1.2289541427945034
arrived,0.9183707469154576,0.31057083414618447,0.0,1.2289415810616422
silence,1.2289379780308471,0.0,0.0,1.2289379780308471
paint,0.34048551487695566,0.46815926582625367,0.41935764036829726,1.2280024210715066
699,1.2277555008233465,0.0,0.0,1.2277555008233465
6th,0.35113715924635686,0.0,0.8764058229401767,1.2275429821865336
00pm,0.9277328919814032,0.0,0.2997451731757801,1.2274780651571833
2nd flight,1.2269979911278357,0.0,0.0,1.2269979911278357
digital,0.0,0.37220159526935914,0.8545628015358011,1.2267643968051603
agent get,0.8608330758037726,0.3658824140052253,0.0,1.2267154898089978
rant,1.226467246741592,0.0,0.0,1.226467246741592
gain,0.26856965406815075,0.0,0.9575359400442823,1.226105594112433
plane ticket,0.915268420294693,0.0,0.31055371371919616,1.2258221340138893
century,0.647436899933458,0.0,0.5783244304530764,1.2257613303865345
trip come,0.7217996980778272,0.5039536545973151,0.0,1.2257533526751423
get take,0.24473030277805574,0.9802413341121382,0.0,1.224971636890194
delayed one,1.2243584563245833,0.0,0.0,1.2243584563245833
remains,0.6091953682349995,0.16261597221562646,0.4521677239724611,1.223979064423087
cancelled flightled help,1.223879767724169,0.0,0.0,1.223879767724169
flightled help,1.223879767724169,0.0,0.0,1.223879767724169
15 hour,1.223825550723515,0.0,0.0,1.223825550723515
customer service team,0.631466859422535,0.3047485396060335,0.2874922247421424,1.2237076237707107
go jfk,0.956960719659557,0.0,0.2664416386421151,1.223402358301672
lavatory,1.2230501034497827,0.0,0.0,1.2230501034497827
delayed far,1.2230375185401212,0.0,0.0,1.2230375185401212
never fly airline,1.2230132387244874,0.0,0.0,1.2230132387244874
bag never,1.2228299614723956,0.0,0.0,1.2228299614723956
work day,1.2228034074006267,0.0,0.0,1.2228034074006267
eror,0.8836475254942513,0.0,0.33847306409817646,1.2221205895924276
distance,0.41141582225102813,0.5097638706826194,0.3007266521942206,1.2219063451278682
incentive,0.0,0.31761491114135676,0.9036577431214787,1.2212726542628354
would like talk,0.5220791887900648,0.0,0.6990012543591704,1.2210804431492353
volume high,0.9243247250964298,0.0,0.29668406053687857,1.2210087856333085
claimed,1.2209902649576216,0.0,0.0,1.2209902649576216
customer service get,0.9544701943247381,0.26645381251946154,0.0,1.2209240068441995
cold weather,0.33369468571984057,0.0,0.8870829839404364,1.220777669660277
ewr mco,1.2205858840662631,0.0,0.0,1.2205858840662631
colleague,0.9243738533595957,0.0,0.29606651347296253,1.220440366832558
hold almost hour,1.2196486576882777,0.0,0.0,1.2196486576882777
use word,0.28844798631699814,0.0,0.9310789294720732,1.2195269157890714
50k,0.5073061759610471,0.0,0.7121712157140583,1.2194773916751054
might want,0.8896740336230553,0.0,0.32954452845969023,1.2192185620827456
really go,0.9454898304717698,0.2736393123547555,0.0,1.2191291428265254
fav airline,0.0,1.2189078782061595,0.0,1.2189078782061595
clever,0.32481658386379736,0.8940030596107763,0.0,1.2188196434745737
flight staff,0.5615184268957569,0.6569429983188197,0.0,1.2184614252145767
flight lga,1.2182905972401163,0.0,0.0,1.2182905972401163
many delay,0.9061914893803507,0.3117762984897055,0.0,1.217967787870056
after first,1.2178888150754477,0.0,0.0,1.2178888150754477
agent give,1.217888587290968,0.0,0.0,1.217888587290968
wifi work,0.9071146159723669,0.31057083414618447,0.0,1.2176854501185512
business elsewhere,1.2176512382164344,0.0,0.0,1.2176512382164344
gary kelly,0.4259754167268067,0.23414465936507053,0.5573755325541698,1.2174956086460471
fc,0.3123321474832584,0.9045279976763498,0.0,1.2168601451596082
flightled due,1.2165710150893954,0.0,0.0,1.2165710150893954
cancelled flightled due,1.2165710150893954,0.0,0.0,1.2165710150893954
not accept,1.2159911765001086,0.0,0.0,1.2159911765001086
flightr still not,1.2158240824880102,0.0,0.0,1.2158240824880102
boarding plane,0.9388944986939718,0.27685523576685295,0.0,1.2157497344608248
not throw,1.2152710346537803,0.0,0.0,1.2152710346537803
see love,0.0,0.835365116769595,0.37961922806195725,1.2149843448315523
hold long,1.2149693089496938,0.0,0.0,1.2149693089496938
lt lt lt,1.2147123418013543,0.0,0.0,1.2147123418013543
host,0.3124164380978388,0.9022730495303399,0.0,1.2146894876281786
technical,1.2143585340917171,0.0,0.0,1.2143585340917171
affordable,0.0,0.7746647335643364,0.4395187900230583,1.2141835235873948
bos dca,0.3263457750259076,0.0,0.8876237219104808,1.2139694969363883
intention,1.213822482027147,0.0,0.0,1.213822482027147
bag yet,1.2135479785404162,0.0,0.0,1.2135479785404162
airline flight,1.2132861506195134,0.0,0.0,1.2132861506195134
retrain,1.2128789984941002,0.0,0.0,1.2128789984941002
proud,0.22924702715373707,0.9835427652761217,0.0,1.2127897924298587
left gate,0.8026213795468158,0.0,0.4100766561739569,1.2126980357207726
submit request,0.28903906327543044,0.2869808776046514,0.6365631131085722,1.212583053988654
degree weather,0.6722531478025704,0.0,0.5399091908048727,1.2121623386074432
ten,0.9077920807797577,0.3041731397603729,0.0,1.2119652205401306
checkout,0.9189967874916467,0.0,0.2922668177430423,1.211263605234689
told go,0.934372760864189,0.27685523576685295,0.0,1.211227996631042
probably not,0.674797575484968,0.0,0.5364225190691057,1.2112200945540736
paid get,1.2110318536806446,0.0,0.0,1.2110318536806446
galley,1.2108035563718709,0.0,0.0,1.2108035563718709
let off plane,1.2101699132188815,0.0,0.0,1.2101699132188815
real life,1.2099629195350916,0.0,0.0,1.2099629195350916
not involve,1.2099493728167092,0.0,0.0,1.2099493728167092
thanks take care,0.0,1.2095140222524206,0.0,1.2095140222524206
hold rebok,1.2094897792466766,0.0,0.0,1.2094897792466766
never treat,1.2093335946591504,0.0,0.0,1.2093335946591504
announces,0.4153217199888005,0.0,0.7938801055476685,1.2092018255364692
happiness,0.3952938875236057,0.49076223499449434,0.3230681924834358,1.2091243150015358
let say,0.20640702091467758,0.0,1.002594414643963,1.2090014355586405
thank much help,0.0,1.208604262575918,0.0,1.208604262575918
subscribe,0.0,0.30359022757717613,0.9049829975546027,1.208573225131779
companion pass,0.0,0.8705657270429796,0.33790984161637,1.2084755686593496
try rebok flight,0.8972719714542561,0.31109544386262117,0.0,1.2083674153168773
not count,0.9049153061236206,0.0,0.3032302904285218,1.2081455965521424
flightled new,0.6672101513889982,0.27366443822467784,0.26700136941451796,1.207875959028194
cancelled flightled new,0.6672101513889982,0.27366443822467784,0.26700136941451796,1.207875959028194
stuck florida,1.2077942563808173,0.0,0.0,1.2077942563808173
get iah,0.5731667979304107,0.0,0.6345520885364302,1.207718886466841
apology not,1.2076097156212668,0.0,0.0,1.2076097156212668
dublin,0.450284459910972,0.3337790250303433,0.4232959614716894,1.2073594464130046
show plane,0.405583263833957,0.0,0.8017174009331878,1.2073006647671447
plane over hour,1.2069546274198957,0.0,0.0,1.2069546274198957
plane over,1.2069546274198957,0.0,0.0,1.2069546274198957
cust serv,0.554318433747765,0.6524700770609453,0.0,1.2067885108087104
thanks ticket,0.0,1.2066966147809723,0.0,1.2066966147809723
but get nothing,1.2064850054971115,0.0,0.0,1.2064850054971115
reservation system,1.2063756686655565,0.0,0.0,1.2063756686655565
dispatcher,0.6314884987842888,0.0,0.5746549695206697,1.2061434683049586
charter,0.0,0.36412699215942884,0.8416237047328101,1.205750696892239
twiter,0.8204225465710961,0.0,0.3852879207736881,1.2057104673447843
try take,1.2055065321507463,0.0,0.0,1.2055065321507463
bag drop,1.205373572041345,0.0,0.0,1.205373572041345
rude staff,1.2053055601136395,0.0,0.0,1.2053055601136395
anyway get,0.3014239736346296,0.3114798770668439,0.5922444128436699,1.2051482635451434
nvr,1.2049892487626723,0.0,0.0,1.2049892487626723
escape,0.7647044538789255,0.0,0.44027456799189946,1.204979021870825
badge,0.29600539888613203,0.0,0.9087864028320002,1.2047918017181323
crewmember,1.2047870929499438,0.0,0.0,1.2047870929499438
cue,0.5512135681728754,0.0,0.6533939711180773,1.2046075392909525
brain,0.8754680816412299,0.0,0.3287324639255843,1.204200545566814
effort get,0.0,0.8657692073420614,0.3381252212795231,1.2038944286215845
personalize,0.0,1.2038143741082334,0.0,1.2038143741082334
stuck gate,1.2036817215174054,0.0,0.0,1.2036817215174054
over hour still,1.2036468156684093,0.0,0.0,1.2036468156684093
ticket use,1.2036335057611753,0.0,0.0,1.2036335057611753
tomorrow but,1.203252549239092,0.0,0.0,1.203252549239092
worth 50,0.511087493414136,0.3703795660567187,0.32166148284817203,1.2031285423190268
help kid,0.49520847564987813,0.0,0.7078342461580749,1.203042721807953
deal may,0.0,0.8186029376536889,0.3843978491647007,1.2030007868183896
airport since,1.2026489483520542,0.0,0.0,1.2026489483520542
follow order dm,0.4719337257808457,0.0,0.7306560836305651,1.202589809411411
stuck runway,1.2024637788796066,0.0,0.0,1.2024637788796066
fly never,0.6133404219524079,0.5886071343629171,0.0,1.201947556315325
gate open,0.4293596473507436,0.0,0.7722751860294812,1.2016348333802247
reservation agent,0.49416826318015383,0.7069773751593782,0.0,1.201145638339532
skill,0.8715554733935555,0.0,0.3291481922103078,1.2007036656038634
fake,0.7915786872388271,0.0,0.4091214618229252,1.2007001490617522
scheme,0.0,0.48326205285912727,0.7174034802713216,1.200665533130449
system go,1.2002791719476273,0.0,0.0,1.2002791719476273
flight overboked,0.8416079014793918,0.0,0.3586176755493067,1.2002255770286985
delayed not,1.1999149454244955,0.0,0.0,1.1999149454244955
friendly helpful,0.6435822099923956,0.556258977726908,0.0,1.1998411877193036
1st bag,0.7451361226919698,0.0,0.4545920810073506,1.1997282036993204
really care,0.41929088030910855,0.0,0.7804330024827043,1.1997238827918129
never ee_teaseerienced,1.1996681451830606,0.0,0.0,1.1996681451830606
bad flight,1.199562214861326,0.0,0.0,1.199562214861326
credit card holder,0.6161509596476111,0.0,0.5828459346872612,1.1989968943348723
complaint email,1.1987803017472687,0.0,0.0,1.1987803017472687
not reservation,0.6806687881241891,0.0,0.5180448803045483,1.1987136684287374
fee but,0.5537547450642462,0.0,0.6444760715298015,1.1982308165940476
ticket cancelled,0.870711553410251,0.0,0.3271899849848784,1.1979015383951293
understand delay,0.8706626279446703,0.0,0.32703076337454273,1.1976933913192132
bag checked,1.1974943849237363,0.0,0.0,1.1974943849237363
jason,0.2612023939552097,0.5261589007573104,0.4099350902313963,1.1972963849439164
unaware,1.1972266113651957,0.0,0.0,1.1972266113651957
get early,0.9219663665439668,0.2751552653423976,0.0,1.1971216318863644
try late flightr,1.1970176326755224,0.0,0.0,1.1970176326755224
try late,1.1970176326755224,0.0,0.0,1.1970176326755224
thank sent,0.0,0.6728046192879297,0.5241761001227819,1.1969807194107116
cocktail,0.6023531591818836,0.5943467272927417,0.0,1.1966998864746254
hotel thank,0.0,1.1964883151096097,0.0,1.1964883151096097
flight strand,0.7482504548018107,0.0,0.44816087998884335,1.1964113347906542
18 hour,1.196351005091367,0.0,0.0,1.196351005091367
first seat,0.8052668331133077,0.39083023843966247,0.0,1.1960970715529702
also delayed,1.1960911498906894,0.0,0.0,1.1960911498906894
hour away,1.1960656227345823,0.0,0.0,1.1960656227345823
last time fly,1.1957348887661279,0.0,0.0,1.1957348887661279
next trip,0.599095456349797,0.0,0.5965801191124309,1.195675575462228
online help,0.41656307569816176,0.0,0.7789315428624184,1.1954946185605801
would well,0.7647261812540982,0.4306959588179007,0.0,1.1954221400719989
would know,1.195326220446593,0.0,0.0,1.195326220446593
pacific,1.195100979770725,0.0,0.0,1.195100979770725
bag tag,1.1947996782934531,0.0,0.0,1.1947996782934531
rain,0.0,0.6144076715897737,0.5803907068728307,1.1947983784626044
bug,0.9249876089978616,0.2694645019163812,0.0,1.1944521109142427
fly swa,0.37447935918370323,0.5594836579823872,0.2604178933551068,1.1943809105211973
told flight,1.1943707684456433,0.0,0.0,1.1943707684456433
lax nyc,0.3304424232817746,0.0,0.8636087206017318,1.1940511438835064
loc,0.8211340059210266,0.0,0.37242840276117894,1.1935624086822054
not excuse,1.193366246296003,0.0,0.0,1.193366246296003
bag after,1.193219611182813,0.0,0.0,1.193219611182813
jfk gt,0.289644423300545,0.19579827152327134,0.7076477241579395,1.193090418981756
screnshot,0.0,0.0,1.192962181027964,1.192962181027964
delayed every,1.1925512891185548,0.0,0.0,1.1925512891185548
ticket help,0.5348066144102346,0.0,0.6576864891555785,1.192493103565813
3659,0.0,0.0,1.1924287768192714,1.1924287768192714
rout,0.9235101450267051,0.268880808539295,0.0,1.1923909535660002
deserves raise,0.0,1.192384277482275,0.0,1.192384277482275
sure happen,0.9213458643936281,0.0,0.2710151003776678,1.1923609647712958
not sure happen,0.9213458643936281,0.0,0.2710151003776678,1.1923609647712958
yes not,1.1922110594529132,0.0,0.0,1.1922110594529132
impression,0.8486708739966059,0.0,0.34349980329440366,1.1921706772910095
jp,0.6048912232992762,0.3083468451257795,0.27891167779193293,1.1921497462169888
get act together,1.1921345654024345,0.0,0.0,1.1921345654024345
get act,1.1921345654024345,0.0,0.0,1.1921345654024345
but lose,1.1916267881566152,0.0,0.0,1.1916267881566152
downtown,0.24927559870801502,0.35144814838146,0.590748799335629,1.191472546425104
want see,0.6138754409212384,0.5775920586182647,0.0,1.191467499539503
not notify,1.1914569862269437,0.0,0.0,1.1914569862269437
lose first,0.8988313985253574,0.0,0.29234702065586904,1.1911784191812265
